2016-08-30 18:08:04.679,74,EC549ADB,001,,027,Ack,1B 93 46 ,01,-1,-01,-01,>, ,
2016-08-30 18:08:04.703,74,EC549ADB,001,,027,Singlecast,1B 31 04 B2 87 ,06,-1,-01,-01,>, ,
2016-08-30 18:08:04.728,76,EC549ADB,027,,001,Ack,01 E7 59 ,06,-1,-01,-01,>, ,
2016-08-30 18:08:04.752,76,EC549ADB,027,,001,Singlecast,01 31 05 03 01 04 00 0C ,02,-1,-01,-01,>, ,
2016-08-30 18:08:04.780,74,EC549ADB,001,,027,Ack,1B CA 16 ,02,-1,-01,-01,>, ,
2016-08-30 18:08:04.804,74,EC549ADB,001,,027,Singlecast,1B 30 02 4B 21 ,07,-1,-01,-01,>, ,
2016-08-30 18:08:04.829,76,EC549ADB,027,,001,Ack,01 D0 69 ,07,-1,-01,-01,>, ,
2016-08-30 18:08:04.853,76,EC549ADB,027,,001,Singlecast,01 30 03 FF C2 D9 ,03,-1,-01,-01,>, ,
2016-08-30 18:08:04.879,74,EC549ADB,001,,027,Ack,1B FD 26 ,03,-1,-01,-01,>, ,
2016-08-30 18:08:04.903,74,EC549ADB,001,,027,Singlecast,1B 80 02 30 D5 ,08,-1,-01,-01,>, ,
2016-08-30 18:08:04.928,76,EC549ADB,027,,001,Ack,01 FC 58 ,08,-1,-01,-01,>, ,
2016-08-30 18:08:04.952,76,EC549ADB,027,,001,Singlecast,01 80 03 64 C6 B5 ,04,-1,-01,-01,>, ,
2016-08-30 18:08:04.978,74,EC549ADB,001,,027,Ack,1B 78 B6 ,04,-1,-01,-01,>, ,
2016-08-30 18:08:05.002,74,EC549ADB,001,,027,Singlecast,1B 84 08 F7 0A ,09,-1,-01,-01,>, ,
2016-08-30 18:08:05.027,76,EC549ADB,027,,001,Ack,01 CB 68 ,09,-1,-01,-01,>, ,
2016-08-30 18:08:05.052,50,EC549ADB,042,,001,Singlecast,01 32 02 21 64 00 0F 9D F1 00 3C 00 0F 9D EE 2F ,13,-1,-01,-01,>, ,
2016-08-30 18:08:13.859,73,EC549ADB,001,,042,Ack,2A 29 ,13,-1,-01,-01,>, ,
2016-08-30 18:08:13.884,60,EC549ADB,045,,001,Singlecast,01 32 02 21 64 00 00 06 74 00 1E 00 00 06 74 57 ,15,-1,-01,-01,>, ,
2016-08-30 18:08:16.816,73,EC549ADB,001,,045,Ack,2D 2C ,15,-1,-01,-01,>, ,
2016-08-30 18:08:16.839,61,EC549ADB,045,,001,Singlecast,01 60 0D 01 00 32 02 21 74 00 00 00 00 00 00 00 00 03 59 65 ,01,-1,-01,-01,>, ,
2016-08-30 18:08:16.873,73,EC549ADB,001,,045,Ack,2D 22 ,01,-1,-01,-01,>, ,
2016-08-30 18:08:16.896,61,EC549ADB,045,,001,Singlecast,01 60 0D 02 00 32 02 21 74 00 00 00 00 00 00 00 00 03 59 65 ,02,-1,-01,-01,>, ,
2016-08-30 18:08:16.932,73,EC549ADB,001,,045,Ack,2D 21 ,02,-1,-01,-01,>, ,
2016-08-30 18:08:16.955,60,EC549ADB,045,,001,Singlecast,01 60 0D 01 00 32 02 21 64 00 00 03 1B 00 1E 00 00 03 1B 33 ,03,-1,-01,-01,>, ,
2016-08-30 18:08:16.989,74,EC549ADB,001,,045,Ack,2D 20 ,03,-1,-01,-01,>, ,
2016-08-30 18:08:17.013,61,EC549ADB,045,,001,Singlecast,01 60 0D 02 00 32 02 21 64 00 00 03 59 00 1E 00 00 03 59 37 ,04,-1,-01,-01,>, ,
2016-08-30 18:08:17.046,73,EC549ADB,001,,045,Ack,2D 27 ,04,-1,-01,-01,>, ,
2016-08-30 18:08:17.070,74,EC549ADB,001,35,012,Routed Singlecast,23 26 02 98 ,10,01,000,000,> 35 -, ,
2016-08-30 18:08:21.566,63,EC549ADB,001,35,012,Routed Singlecast,23 26 02 99 ,10,01,001,000,-35>, ,
2016-08-30 18:08:21.637,49,EC549ADB,012,35,001,Routed Singlecast,23 BD ,10,01,000,003,>35-,Ack,
2016-08-30 18:08:21.670,63,EC549ADB,012,35,001,Routed Singlecast,23 F2 ,10,01,015,003,-35>,Ack,
2016-08-30 18:08:21.700,74,EC549ADB,001,,035,Ack,23 27 ,10,-1,-01,-01,>, ,
2016-08-30 18:08:21.724,50,EC549ADB,012,35,001,Routed Singlecast,23 26 03 00 85 ,09,01,000,000,> 35 -, ,
2016-08-30 18:08:21.752,63,EC549ADB,012,35,001,Routed Singlecast,23 26 03 00 84 ,09,01,001,000,-35>, ,
2016-08-30 18:08:21.781,74,EC549ADB,001,35,012,Routed Singlecast,23 BE ,09,01,000,003,>35-,Ack,
2016-08-30 18:08:21.808,63,EC549ADB,001,35,012,Routed Singlecast,23 F1 ,09,01,015,003,-35>,Ack,
2016-08-30 18:08:21.835,50,EC549ADB,012,,035,Ack,23 29 ,09,-1,-01,-01,>, ,
